
  Group   Upper      Critical   Inf.Med.   Critical   Inf.Med.  
   No    Energy(eV)   Flux       Flux      Adj.Flux   Adj.Flux  

          15        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    5.59881E-01
 1.00471E-01   -1.85340E-01   -6.25071E-02   -4.75382E-02   -1.60429E-01   -1.33349E-01   -4.85586E-02   -7.08491E-03   -1.62493E-04
          16        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.10650E-03
 4.71730E-01    9.43974E-02   -4.60816E-02   -4.21821E-02   -1.57111E-01   -1.00454E-01   -1.15632E-02   -1.19425E-04   -1.05213E-07
          17        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 1.35427E-03    4.85323E-01    6.67486E-02    9.04192E-04   -1.44172E-01   -1.57405E-01   -2.07806E-02   -2.13290E-04   -1.32303E-08
          18        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    1.31798E-02    3.52845E-01    1.40114E-01   -3.26681E-02   -1.98005E-01   -3.13929E-02   -3.33319E-04   -5.38905E-09
          19        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    5.07916E-06    2.06957E-02    3.38813E-01    1.26237E-01   -2.03182E-01   -3.73566E-02   -4.38020E-04    4.64347E-09
          20        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    2.76349E-10    1.35405E-05    4.81199E-03    4.77611E-01   -1.96935E-01   -4.79946E-02   -4.83618E-04   -2.59923E-08
          21        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00   -9.61939E-13    4.52292E-03    3.61728E-01   -1.65254E-01   -1.00116E-03    1.10224E-07
          22        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.89058E-03    1.71401E-01   -4.08845E-02   -1.59676E-06
          23        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -2.06181E-06   -2.69597E-02    6.19602E-02   -8.19684E-04
          24        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.91418E-09   -2.74120E-04   -1.88617E-01    2.82298E-01


    P4 Scattering Matrix
-----------------------------------------------------------------------------------------------
    To:                1              2              3              4              5              6              7              8              9             10             11             12             13             14             15
             16             17             18             19             20             21             22             23             24
    From:  1        2.70493E-01   -4.81564E-02   -5.37435E-03    2.05588E-03    3.94704E-03    1.14924E-03    7.35319E-05    1.88131E-05    2.64637E-06    5.30740E-07    2.42113E-07    2.44362E-07    9.38960E-08    2.20903E-09   -4.14838E-08
-2.44594E-08   -1.21248E-08    7.24295E-10    1.79851E-09    3.98834E-09   -1.01147E-16    1.05826E-19    3.19970E-20    1.35518E-21
           2        0.00000E+00    1.66304E-01   -4.36530E-02   -3.85317E-02    5.39009E-03    5.26910E-03    3.78079E-04    9.84452E-05    1.44235E-05    3.07090E-06    1.48309E-06    1.66750E-06    8.74118E-07    4.85494E-07    8.64564E-08
-1.71025E-08   -4.70851E-08   -1.64485E-08   -1.30103E-08   -4.24141E-08   -6.33790E-09    1.69941E-09    0.00000E+00    0.00000E+00
           3        0.00000E+00    0.00000E+00    1.17224E-01   -1.13635E-01   -4.34308E-02    1.52692E-02    1.33796E-03    3.53592E-04    5.25517E-05    1.13829E-05    5.58171E-06    6.44403E-06    3.59209E-06    2.33705E-06    7.62649E-07
 1.82671E-07    5.16631E-08   -6.05153E-09   -1.04886E-08   -8.34167E-08   -1.56944E-07    1.05457E-08    0.00000E+00    0.00000E+00
           4        0.00000E+00    0.00000E+00    0.00000E+00    1.19960E-01   -2.09492E-01    2.35192E-02    3.92806E-03    1.06893E-03    1.60670E-04    3.50801E-05    1.73131E-05    2.02039E-05    1.15318E-05    7.92147E-06    2.97509E-06
 9.42381E-07    5.63121E-07    9.98049E-08    6.06786E-08    1.00563E-07   -1.77109E-07   -1.70751E-07    7.16370E-09    0.00000E+00
           5        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    8.02277E-02   -2.23167E-01    2.06390E-02    6.81623E-03    1.06995E-03    2.36147E-04    1.17215E-04    1.37894E-04    7.99730E-05    5.68070E-05    2.30127E-05
 8.18311E-06    5.81493E-06    1.28874E-06    9.04114E-07    2.74571E-06    1.89555E-06   -1.15819E-07   -2.19542E-07    0.00000E+00
           6        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -1.35693E-02   -2.25259E-01    3.59079E-02    1.38548E-02    3.37515E-03    1.71979E-03    2.06374E-03    1.22053E-03    8.83869E-04    3.67893E-04
 1.35110E-04    9.99367E-05    2.30905E-05    1.65604E-05    5.36831E-05    4.89553E-05    2.40189E-05    2.71518E-06   -4.37882E-08
           7        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.07547E-01   -4.92803E-01    2.91751E-02    1.58821E-02    9.27549E-03    1.21477E-02    7.69600E-03    5.81001E-03    2.48007E-03
 9.21719E-04    6.87071E-04    1.59669E-04    1.14808E-04    3.74633E-04    3.49173E-04    1.86921E-04    4.85128E-05   -9.58209E-07
           8        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.46351E-01   -3.78916E-01   -4.91526E-02   -4.46964E-03    1.61483E-02    2.15911E-02    2.15922E-02    1.05314E-02
 4.10986E-03    3.13286E-03    7.36679E-04    5.31765E-04    1.74774E-03    1.64920E-03    9.00084E-04    2.64850E-04    4.02124E-06
           9        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.63908E-01   -2.47309E-01   -2.04000E-01   -1.80410E-01   -3.14155E-02    2.72041E-02    2.58310E-02
 1.18323E-02    9.61959E-03    2.33454E-03    1.70200E-03    5.69230E-03    5.50919E-03    3.06818E-03    9.30956E-04    2.89570E-05
          10        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.59620E-01   -1.35832E-02   -4.76423E-01   -2.31773E-01   -4.30081E-02    2.71594E-02
 1.78287E-02    1.61358E-02    4.10522E-03    3.03585E-03    1.04027E-02    1.04105E-02    5.93617E-03    1.82785E-03    6.59076E-05
          11        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.46442E-01   -1.66540E-01   -4.31778E-01   -1.63128E-01    1.13068E-02
 1.93290E-02    2.01446E-02    5.40543E-03    4.05871E-03    1.42615E-02    1.47504E-02    8.59767E-03    2.67609E-03    1.01586E-04
          12        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.88336E-01   -3.25622E-01   -4.17248E-01   -5.44183E-02
 1.09410E-02    2.08958E-02    6.50643E-03    5.07525E-03    1.89243E-02    2.10324E-02    1.28186E-02    4.06876E-03    1.62372E-04
          13        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.69950E-01   -4.69176E-01   -2.67752E-01
-3.75453E-02    4.09881E-03    5.40241E-03    4.98851E-03    2.29736E-02    3.11977E-02    2.10966E-02    6.97295E-03    2.91866E-04
          14        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.34374E-01   -4.23150E-01
-2.12689E-01   -9.57745E-02   -1.03947E-02   -4.18484E-03    7.54693E-03    4.00687E-02    3.67571E-02    1.33464E-02    5.84661E-04
          15        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.63053E-01
-1.88807E-01   -3.43624E-01   -7.09048E-02   -4.48150E-02   -9.51692E-02    6.41242E-03    5.13579E-02    2.30536E-02    1.06645E-03
          16        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.28350E-03
 4.04566E-01   -1.77120E-01   -8.57412E-02   -5.78562E-02   -1.27503E-01   -1.61029E-02    4.25568E-03    8.09348E-05    5.37912E-08
          17        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 1.47592E-03    3.76029E-01   -2.53344E-02   -6.39979E-02   -2.28469E-01   -6.95529E-02    3.95367E-03    1.17775E-04    1.97744E-08
          18        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    1.34575E-02    3.29828E-01    6.60900E-02   -2.59328E-01   -1.30278E-01    2.01121E-03    1.51513E-04    2.48499E-08
          19        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00   -8.01132E-09    2.05257E-02    3.14745E-01   -1.50902E-01   -1.51855E-01   -5.89164E-04    1.46707E-04   -1.23313E-08
          20        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    1.14681E-07    4.42870E-03    3.02302E-01   -2.58751E-01   -3.04000E-04    1.08928E-04    2.82051E-08
          21        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.85029E-03    1.35869E-01   -8.96185E-02    7.94171E-04    5.34739E-08
          22        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.68016E-04    4.93119E-02   -1.51514E-02    1.02150E-07
          23        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.04692E-06   -6.59504E-03    1.07892E-02   -4.78053E-04
          24        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.31463E-08   -2.15267E-06   -1.08738E-01    1.70858E-01


    P5 Scattering Matrix
-----------------------------------------------------------------------------------------------
    To:                1              2              3              4              5              6              7              8              9             10             11             12             13             14             15
             16             17             18             19             20             21             22             23             24
    From:  1        2.25213E-01   -5.53717E-02    9.86440E-03    1.11559E-02    5.01300E-03    5.57034E-04    1.88595E-05    6.20178E-06    1.54948E-06    4.58046E-07    2.61937E-07    3.53955E-07    2.34104E-07    1.60674E-07    2.63605E-08
-1.41095E-08   -1.80940E-08   -1.59839E-09    5.93172E-10    3.62843E-09   -4.50139E-15    0.00000E+00    0.00000E+00    0.00000E+00
           2        0.00000E+00    8.28550E-02   -5.02269E-02    6.61256E-03    2.92768E-02    4.38740E-03    1.13675E-04    2.61592E-05    5.36567E-06    1.54848E-06    8.92711E-07    1.24299E-06    8.95134E-07    7.85218E-07    3.58084E-07
 1.13247E-07    4.84308E-08    1.78400E-09   -1.99401E-09   -2.60524E-08   -1.87864E-08    1.73741E-09    0.00000E+00    0.00000E+00
           3        0.00000E+00    0.00000E+00    7.19003E-02   -1.50439E-01    6.11047E-02    2.03827E-02    5.09746E-04    9.32855E-05    1.52644E-05    4.13856E-06    2.34873E-06    3.25289E-06    2.37062E-06    2.19441E-06    1.16114E-06
 4.80828E-07    3.58523E-07    7.68666E-08    5.13522E-08    1.18498E-07   -7.19431E-08   -1.29813E-08    0.00000E+00    0.00000E+00
           4        0.00000E+00    0.00000E+00    0.00000E+00    4.16253E-02   -1.12236E-01    6.96011E-02    2.08330E-03    3.26910E-04    4.15504E-05    1.01306E-05    5.53771E-06    7.45149E-06    5.31940E-06    4.93321E-06    2.71380E-06
 1.20761E-06    1.00817E-06    2.48285E-07    1.80898E-07    5.84708E-07    3.65284E-07   -1.22948E-07    6.79499E-09    0.00000E+00
           5        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -5.45411E-02    2.82778E-02    2.41111E-02    3.58897E-03    3.25781E-04    6.22342E-05    3.02799E-05    3.64106E-05    2.31127E-05    1.97203E-05    1.04958E-05
 4.75083E-06    4.16011E-06    1.08556E-06    8.18083E-07    2.95339E-06    3.29796E-06    1.53202E-06   -1.26274E-07    0.00000E+00
           6        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -1.23659E-01    1.70338E-03    1.10150E-01    1.21564E-02    1.98690E-03    8.50141E-04    8.59533E-04    4.16696E-04    2.56315E-04    9.81397E-05
 3.67047E-05    2.89429E-05    7.16206E-06    5.31525E-06    1.88368E-05    2.19627E-05    1.78433E-05    6.98837E-06   -7.31271E-08
           7        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -5.02674E-02   -1.23629E-01    1.22279E-01    2.46128E-02    1.08858E-02    1.10505E-02    5.17556E-03    2.88403E-03    9.17400E-04
 2.85517E-04    1.92527E-04    4.24492E-05    3.00762E-05    9.65257E-05    9.32592E-05    6.49724E-05    3.79822E-05    6.97235E-07
           8        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -9.79467E-02   -1.84896E-01    7.52094E-02    5.61585E-02    7.43364E-02    4.17344E-02    2.51812E-02    8.03087E-03
 2.37971E-03    1.49853E-03    3.09076E-04    2.12167E-04    6.29063E-04    4.91296E-04    2.36758E-04    1.03703E-04    9.93170E-06
           9        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.05911E-01   -3.35125E-01   -1.20385E-01    4.70746E-02    1.23967E-01    1.09934E-01    4.12049E-02
 1.27724E-02    8.10308E-03    1.66248E-03    1.13537E-03    3.30713E-03    2.40628E-03    9.35876E-04    2.64648E-04    2.96824E-05
          10        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.71425E-01   -2.60523E-01   -4.78568E-01    2.53084E-02    1.79639E-01    9.10437E-02
 3.06595E-02    2.00589E-02    4.17068E-03    2.85761E-03    8.35072E-03    6.02990E-03    2.20664E-03    4.93887E-04    4.86397E-05
          11        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.07809E-01   -5.51898E-01   -2.64443E-01    1.58869E-01    1.30693E-01
 4.84088E-02    3.27861E-02    6.92811E-03    4.76880E-03    1.40334E-02    1.01906E-02    3.66648E-03    7.36585E-04    6.37984E-05
          12        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.36319E-01   -5.76088E-01   -1.10901E-01    1.54838E-01
 7.45002E-02    5.48027E-02    1.20227E-02    8.36636E-03    2.50537E-02    1.85734E-02    6.65302E-03    1.19998E-03    8.47244E-05
          13        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.26573E-01   -6.73550E-01    1.60638E-02
